code,term
104101000000101,Complex partial epileptic seizure
104111000000104,Early infantile epileptic encephalopathy with suppression bursts
109478007,Amelocerebrohypohidrotic syndrome
111498005,Extratemporal epilepsy
1156803005,Neonatal glycine encephalopathy
1156826003,Infantile glycine encephalopathy
1163527006,Epilepsy due to parasitic disease
1163529009,Epilepsy due to bacterial endocarditis
116401000119105,Recurrent complex partial epilepsy
1167371007,"Polyhydramnios, megalencephaly, symptomatic epilepsy syndrome"
1172627007,"Early-onset epilepsy, intellectual disability, brain anomalies syndrome"
1172630000,"Global developmental delay, neuro-ophthalmological abnormalities, seizures, intellectual disability syndrome"
117891000119100,Focal onset aware epileptic seizure
1179282009,"Severe neurodevelopmental disorder with feeding difficulties, stereotypic hand movement, bilateral cataract"
1179360000,Fetal epilepsy due to perinatal stroke
1179547007,Neonatal epilepsy due to perinatal stroke
1187042007,"Early-onset seizures, distal limb anomalies, facial dysmorphism, global developmental delay syndrome"
1187250005,"Seizures, scoliosis, macrocephaly syndrome"
1187278006,"Spastic paraplegia, severe developmental delay, epilepsy syndrome"
1187304005,"Macrocephaly, intellectual disability, neurodevelopmental disorder, small thorax syndrome"
119001000119108,Intractable simple partial epilepsy
1197587003,"Lethal neonatal spasticity, epileptic encephalopathy syndrome"
1208486005,Multiple mitochondrial dysfunctions syndrome type 2
1208939001,Progressive myoclonic epilepsy type 7
1208960007,Motor epileptic seizure
1208961006,Non-motor epileptic seizure
1208966001,Generalized onset motor epileptic seizure
1208968000,Generalized onset atonic epileptic seizure
1208969008,Generalized onset tonic epileptic seizure
1208970009,Generalized onset clonic epileptic seizure
1208971008,Generalized onset myoclonic-atonic epileptic seizure
1208972001,Generalized onset myoclonic epileptic seizure
1208973006,Generalized onset myoclonic-tonic-clonic epileptic seizure
1208991001,Myoclonic epileptic seizure
1217136003,Tonic-clonic epileptic seizure
1217209006,Generalized onset tonic-clonic epileptic seizure
1220594007,Pierpont syndrome
1222656005,Synaptic Ras GTPase activating protein 1-related developmental and epileptic encephalopathy
1222659003,Ring finger protein 13-related severe early-onset epileptic encephalopathy
1222662000,Neonatal epileptic encephalopathy due to deficiency of glutaminase
122601000000109,Juvenile myoclonic epilepsy
122621000000100,Drug-induced epilepsy
122631000000103,Menstrual epilepsy
122641000000107,Stress-induced epilepsy
122651000000105,Photosensitive epilepsy
1228857005,Progressive myoclonic epilepsy type 9
1230376005,Contactin associated protein 2-related developmental and epileptic encephalopathy
1231282002,Self-limited familial neonatal-infantile epilepsy
1231737000,"Rolandic epilepsy, paroxysmal exercise-induced dystonia, writer's cramp syndrome"
1236807002,Encephalopathy due to mitochondrial and peroxisomal fission defect
1236975007,Behavioral arrest epileptic seizure
1237571004,Self-limited familial infantile epilepsy
1259196009,Focal onset nonmotor onset epileptic seizure
1259197000,Focal onset myoclonic epileptic seizure
1259198005,Impaired awareness epileptic seizure
1260117009,Combined focal and generalized epilepsy
1260368003,Epilepsy due to Rasmussen syndrome
1260369006,Epilepsy due to perinatal intraventricular hemorrhage
1260370007,Epilepsy due to perinatal periventricular hemorrhage
1260371006,Epilepsy due to perinatal cerebral ischemia
1260374003,Epilepsy due to congenital infectious disease
1260375002,Epilepsy due to glucose transporter protein type 1 deficiency syndrome
1260377005,Epilepsy due to congenital anomaly of brain
1260407007,Genetic generalized epilepsy
1264275009,Focal onset automatism epileptic seizure
1269236003,"Primary hypomagnesemia, refractory seizures, intellectual disability syndrome"
1269356000,Focal onset aware automatism epileptic seizure
1269358004,Focal onset impaired awareness motor onset epileptic seizure
1269359007,Focal onset epileptic spasms
1269360002,Focal onset tonic epileptic seizure
1269361003,Focal onset aware tonic epileptic seizure
1269362005,Focal onset impaired awareness tonic epileptic seizure
1269363000,Focal onset clonic epileptic seizure
1269364006,Focal onset aware clonic epileptic seizure
1269365007,Focal onset impaired awareness clonic epileptic seizure
1269366008,Focal onset atonic epileptic seizure
1269367004,Focal onset aware atonic epileptic seizure
1269368009,Focal onset impaired awareness atonic epileptic seizure
1269369001,Focal onset aware myoclonic epileptic seizure
1269370000,Focal onset impaired awareness myoclonic epileptic seizure
1269371001,Focal onset hyperkinetic epileptic seizure
1269372008,Focal onset aware hyperkinetic epileptic seizure
1269373003,Focal onset impaired awareness hyperkinetic epileptic seizure
1269374009,Focal onset impaired awareness automatism epileptic seizure
127324008,Myoclonic disorder
1275631007,Developmental and epileptic encephalopathy
1279990000,Focal onset aware nonmotor onset epileptic seizure
1279991001,Focal onset impaired awareness nonmotor onset epileptic seizure
1281831009,Focal onset behavior arrest epileptic seizure
1281832002,Focal onset aware behavior arrest epileptic seizure
1281833007,Focal onset impaired awareness behavior arrest epileptic seizure
1281834001,Focal onset impaired awareness cognitive epileptic seizure
1281835000,Focal onset autonomic epileptic seizure
1281836004,Focal onset impaired awareness autonomic epileptic seizure
1281837008,Focal onset aware emotional epileptic seizure
1281838003,Focal onset impaired awareness emotional epileptic seizure
1281839006,Focal onset sensory epileptic seizure
1281840008,Impaired awareness nonmotor onset epileptic seizure
1284864005,Focal onset impaired awareness sensory epileptic seizure
1284865006,Focal onset cognitive epileptic seizure with memory impairment
1285078002,Focal onset emotional epileptic seizure
128612007,Focal onset motor onset epileptic seizure
1299164006,Status epilepticus with prominent motor symptoms
1299165007,Myoclonic status epilepticus
1299166008,Generalized tonic-clonic status epilepticus
1299167004,Focal to bilateral tonic-clonic status epilepticus
1300128003,"Methenyltetrahydrofolate synthetase-related developmental delay, microcephaly, short stature, epilepsy syndrome"
1303273003,"Interferon regulatory factor 2 binding protein like-related regressive neurodevelopmental disorder, dystonia, seizures syndrome"
13973009,Tonic-clonic status epilepticus
14401000119109,Partial frontal lobe epilepsy
14521008,Focal onset sensory epileptic seizure with visual symptoms
147945002,Nocturnal epilepsy
155036009,(Epilepsy) or (epileptic attack)
155037000,Childhood absence epilepsy
155038005,Generalised epilepsy
155040000,Temporal lobe epilepsy
155042008,West syndrome
155043003,Generalised epilepsy
155044009,Localisation-related epilepsy
155045005,Epilepsy NOS
15523002,Self-limited focal epilepsy
157437008,Traumatic epilepsy
170714002,Nocturnal epilepsy
187931000119106,Atypical absence epilepsy
189198006,Epileptic drop attack
192567003,Acquired epileptic aphasia
192728006,Rasmussen syndrome
192845009,Myoclonic encephalopathy
192979009,Generalized non-convulsive epilepsy
192980007,Childhood absence epilepsy
192981006,Atonic epileptic seizure
192982004,Epileptic seizures - akinetic
192983009,Juvenile absence epilepsy
192984003,Lennox-Gastaut syndrome
192985002,Other specified generalized non-convulsive epilepsy
192987005,Generalized non-convulsive epilepsy NOS
192989008,Generalised epilepsy
192990004,Myoclonic epilepsy in infancy
192991000,Clonic epileptic seizure
192992007,Epileptic seizures - myoclonic
192993002,Tonic epileptic seizure
192994008,Generalised epilepsy
192996005,Other specified generalized convulsive epilepsy
192997001,Generalized convulsive epilepsy NOS
192999003,Partial epilepsy with impairment of consciousness
193000002,Temporal lobe epilepsy
193001003,Psychomotor epilepsy
193002005,Psychosensory epilepsy
193003000,Mesiobasal limbic temporal lobe epilepsy
193004006,Epileptic automatism
193005007,Partial epilepsy with impairment of consciousness NOS
193006008,Partial epilepsy without mention of impairment of consciousness
193008009,Somatosensory epilepsy
193009001,Partial epilepsy with autonomic symptoms
193010006,Visual reflex epilepsy
193011005,Unilateral epilepsy
