code,term
860872005,Esophagitis due to human immunodeficiency virus disease
860874006,Enteritis due to human immunodeficiency virus disease
86406008,Human immunodeficiency virus infection
866044006,Mycosis due to human immunodeficiency virus infection
870271009,Pruritus due to human immunodeficiency virus infection
870328002,Papular pruritic eruption of skin due to human immunodeficiency virus infection
870344006,Seborrheic dermatitis due to human immunodeficiency virus infection
87117006,Human immunodeficiency virus infection with acute lymphadenitis
89854009,HIV infection with aseptic meningitis
90681000119107,Asymptomatic human immunodeficiency virus A1 infection
90691000119105,Asymptomatic human immunodeficiency virus A2 infection
91947003,Asymptomatic human immunodeficiency virus infection
91948008,Asymptomatic human immunodeficiency virus infection in pregnancy
943041000000105,Human immunodeficiency virus disease resulting in haematological and immunological abnormalities
