code,term
100311000001106,Propranolol 160mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
10054111000001107,Nifedipine 10mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
10054311000001109,Nifedipine 20mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
10054711000001108,Diltiazem 120mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
10054911000001105,Diltiazem 60mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
10055111000001106,Diltiazem 90mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
10055311000001108,Diltiazem 120mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
10055511000001102,Diltiazem 90mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
10055911000001109,Nifedipine 10mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
10056111000001100,Nifedipine 20mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
100611000001101,Furosemide 40mg tablets (A A H Pharmaceuticals Ltd) (AMP)
10065011000001102,Diltiazem 120mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
10065211000001107,Diltiazem 90mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
100911000001107,Verapamil 80mg tablets (A A H Pharmaceuticals Ltd) (AMP)
101411000001108,Atenix Co 100 tablets (Ashbourne Pharmaceuticals Ltd) (AMP)
10150311000001106,Potassium canrenoate 200mg/10ml solution for injection ampoules (VMP)
10150511000001100,Aldactone 200mg/10ml solution for injection ampoules (Imported (Germany)) (AMP)
10189111000001106,Nimodrel XL 30mg tablets (Zurich Pharmaceuticals) (AMP)
10189311000001108,Nimodrel XL 60mg tablets (Zurich Pharmaceuticals) (AMP)
10198711000001102,Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd) (AMP)
102011000001107,Bumetanide 5mg tablets (Teva UK Ltd) (AMP)
10213511000001100,Furosemide 20mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (AMP)
10214011000001105,Furosemide 40mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (AMP)
10214511000001102,Furosemide 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (AMP)
10225911000001102,Lercanidipine 20mg tablets (VMP)
10241311000001102,Congescor 1.25mg tablets (Tillomed Laboratories Ltd) (AMP)
10241511000001108,Congescor 2.5mg tablets (Tillomed Laboratories Ltd) (AMP)
102611000001100,Enalapril 2.5mg tablets (Zentiva Pharma UK Ltd) (AMP)
10261511000001103,Olmetec Plus 20mg/12.5mg tablets (Daiichi Sankyo UK Ltd) (AMP)
10261811000001100,Olmetec Plus 20mg/25mg tablets (Daiichi Sankyo UK Ltd) (AMP)
10270711000001105,Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets (VMP)
10272011000001107,Furosemide 20mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
10272211000001102,Furosemide 40mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
10272411000001103,Furosemide 50mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
10284411000001103,Keloc SR 5mg tablets (Teva UK Ltd) (AMP)
10284611000001100,Keloc SR 10mg tablets (Teva UK Ltd) (AMP)
10285411000001102,Bisoprolol 10mg tablets (Relonchem Ltd) (AMP)
