code,term
I48,Atrial fibrillation and flutter
I480,Paroxysmal atrial fibrillation
I481,Persistent atrial fibrillation
I482,Chronic atrial fibrillation
I483,Typical atrial flutter
I484,Atypical atrial flutter
I489,"Atrial fibrillation and atrial flutter, unspecified"
