code,term
107557061000119108,Cerebrovascular accident due to embolism of bilateral anterior cerebral arteries
1078001000000105,Haemorrhagic stroke
1089411000000104,Cerebral infarction due to occlusion of cerebral artery
1089421000000105,Cerebral infarction due to stenosis of cerebral artery
111297002,Nonparalytic stroke
1153543002,Occlusion of anterior cerebral artery
1153544008,Occlusion of right anterior cerebral artery
1153545009,Occlusion of left anterior cerebral artery
1153546005,Occlusion of bilateral posterior cerebral arteries
1153607003,Occlusion of right posterior communicating artery
1153608008,Occlusion of left posterior communicating artery
1153611009,Embolism of left anterior cerebral artery
1153612002,Embolism of right anterior cerebral artery
1153630009,Embolism of left carotid artery
1153631008,Embolism of right carotid artery
1153632001,Embolism of bilateral middle cerebral arteries
1153633006,Embolism of bilateral posterior cerebral arteries
1153634000,Embolism of bilateral anterior cerebral arteries
1153638002,Occlusion of bilateral cerebellar arteries
1155688007,Embolism of bilateral carotid arteries
1155689004,Embolism of bilateral cerebellar arteries
1155697006,Embolism of left vertebral artery
1155698001,Embolism of right vertebral artery
1155699009,Embolism of bilateral vertebral arteries
1156016006,Thrombosis of left posterior cerebral artery
1156017002,Thrombosis of right posterior cerebral artery
1156018007,Thrombosis of left cerebellar artery
1156019004,Thrombosis of right cerebellar artery
1156027008,Thrombus of dural sinus in pregnancy
1156029006,Thrombus of dural sinus in puerperium
116288000,Paralytic stroke
1163482004,Hemorrhagic cerebral infarction caused by Aspergillus
117776611000119102,Cerebrovascular accident due to occlusion of left posterior communicating artery
1179360000,Fetal epilepsy due to perinatal stroke
1197363004,Pediatric arterial ischemic stroke
1204189004,Asymptomatic occlusion of intracranial vertebral artery
1204202004,Occlusion of cerebral artery due to infection
12204031000119101,Cerebrovascular accident following procedure on heart
1231168008,Malignant middle cerebral artery syndrome
125081000119106,Cerebral infarction due to occlusion of precerebral artery
1259499007,Dementia due to hemorrhagic cerebral infarction due to hypertension
1260271009,Hemorrhagic cerebral infarction due to hypertension
1263550001,Infarction of brain due to migraine
1269237007,Cerebrovascular accident due to thrombosis of anterior cerebral artery
1269238002,Thrombosis of anterior cerebral artery
1269239005,Thrombosis of left anterior cerebral artery
1269240007,Thrombosis of right anterior cerebral artery
1269243009,Thrombosis of bilateral carotid arteries
1269244003,Thrombosis of bilateral cerebellar arteries
1269245002,Thrombosis of bilateral posterior cerebral arteries
1269246001,Thrombosis of bilateral vertebral arteries
1269248000,Cerebrovascular accident due to occlusion of anterior choroidal artery
1287890000,Occlusion of bilateral posterior communicating arteries
137592291000119101,Acute cerebrovascular accident due to occlusion of right posterior cerebral artery
140921000119102,Ischemic stroke without coma
14309005,Anterior choroidal artery syndrome
152148641000119104,Cerebrovascular accident due to embolism of bilateral carotid arteries
15978431000119106,Thrombosis of right vertebral artery
16000351000119109,Cerebrovascular accident due to occlusion of left posterior cerebral artery
16000391000119104,Cerebrovascular accident due to occlusion of right posterior cerebral artery
16000431000119109,Cerebrovascular accident due to occlusion of right middle cerebral artery
16000511000119103,Cerebrovascular accident due to occlusion of left middle cerebral artery
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery
16002111000119106,Cerebrovascular accident due to thrombus of left middle cerebral artery
16023751000119106,Occlusion of left anterior choroidal artery
16023831000119107,Occlusion of right anterior choroidal artery
16023911000119108,Cerebrovascular accident due to occlusion of right carotid artery
16023951000119109,Cerebrovascular accident due to occlusion of left anterior choroidal artery
16024071000119102,Cerebrovascular accident due to occlusion of right anterior choroidal artery
16024111000119109,Cerebrovascular accident due to occlusion of left carotid artery
16024151000119105,Cerebrovascular accident due to occlusion of left cerebellar artery
16024271000119107,Cerebrovascular accident due to occlusion of right cerebellar artery
16026951000119102,Cerebrovascular accident due to stenosis of right carotid artery
16026991000119107,Cerebrovascular accident due to stenosis of left carotid artery
16218291000119100,Acute cerebral ischemia
16371781000119100,Cerebellar stroke
16644541000119106,Cerebrovascular accident due to occlusion of bilateral carotid arteries
16644681000119102,Cerebrovascular accident due to occlusion of bilateral pontine arteries
16644981000119109,Cerebrovascular accident due to occlusion of bilateral posterior communicating arteries
16661931000119102,Cerebrovascular accident due to stenosis of bilateral vertebral arteries
16661971000119104,Cerebrovascular accident due to stenosis of bilateral carotid arteries
168747591000119109,Cerebrovascular accident due to embolism of bilateral posterior cerebral arteries
16891111000119104,Cryptogenic stroke
16896851000119101,History of embolic cerebrovascular accident
16896891000119106,History of cerebrovascular accident due to ischemia
182960891000119101,Cerebrovascular accident due to occlusion of left anterior cerebral artery
188174841000119103,Cerebrovascular accident due to occlusion of bilateral middle cerebral arteries
195165005,Basal ganglia hemorrhage
195167002,External capsule hemorrhage
