code,term
10273003,Acute infarction of papillary muscle
10365005,Right main coronary artery thrombosis
1089451000000100,Acute nontransmural myocardial infarction
1089471000000109,Acute transmural myocardial infarction
117051000119103,Chronic total occlusion of coronary artery
1204151009,Acute inferior non-ST segment elevation myocardial infarction of right ventricle
1204152002,Acute inferior non-ST segment elevation myocardial infarction
1204154001,Acute anterior non-ST segment elevation myocardial infarction with right ventricular involvement
1204155000,Acute anterior non-ST segment elevation myocardial infarction
1204222000,Acute non-ST segment elevation myocardial infarction of right ventricle
1208872002,Subsequent anterior non-ST segment elevation myocardial infarction
1208873007,Subsequent inferior non-ST segment elevation myocardial infarction
12238111000119106,Acute ST segment elevation myocardial infarction of inferolateral wall
12238151000119107,Acute ST segment elevation myocardial infarction of inferoposterior wall
123641001,Left coronary artery occlusion
123642008,Right coronary artery occlusion
1254657004,Stenosis of proximal portion of right coronary artery
1254658009,Stenosis of mid portion of right coronary artery
1254659001,Stenosis of distal portion of right coronary artery
1254660006,Stenosis of marginal branch of right coronary artery
1254661005,Stenosis of posterior lateral branch of right coronary artery
1254662003,Stenosis of posterior descending branch of right coronary artery
1254663008,Stenosis of distal portion of anterior descending branch of left coronary artery
1254664002,Stenosis of diagonal branch of anterior descending branch of left coronary artery
1254665001,Stenosis of septal branch of anterior descending branch of left coronary artery
1254666000,Stenosis of ostium of right coronary artery
1255187002,Stenosis of obtuse marginal branch of circumflex branch of left coronary artery
1255188007,Stenosis of left posterior lateral branch of circumflex branch of left coronary artery
1255189004,Stenosis of left posterior descending circumflex coronary artery
1255256006,Stenosis of proximal portion of circumflex branch of left coronary artery
1255257002,Stenosis of mid portion of circumflex branch of left coronary artery
1255258007,Stenosis of distal portion of circumflex branch of left coronary artery
1255264000,Stenosis of coronary intermediate artery
1255265004,Stenosis of proximal portion of anterior descending branch of left coronary artery
1255266003,Stenosis of mid portion of anterior descending branch of left coronary artery
1255569006,Stenosis of ostium of left main coronary artery
1255621004,Stenosis of distal segment of left coronary artery main stem
1255622006,Stenosis of mid segment of left coronary artery main stem
1255623001,Stenosis of ostium of anterior descending branch of left coronary artery
1255624007,Stenosis of ostium of circumflex branch of left coronary artery
1269257006,Arteriosclerosis of nonautologous biological coronary artery bypass graft
1293192009,Premature coronary artery disease
1303693000,Atherosclerosis of right coronary artery
1335844007,Restenosis of coronary artery following insertion of stent into coronary artery
1366495003,Atherosclerosis of circumflex branch of left coronary artery
1366496002,Atherosclerosis of left coronary artery main stem
1366498001,Atherosclerosis of anterior descending branch of left coronary artery
1366499009,Atherosclerosis of proximal portion of circumflex branch of left coronary artery
1366500000,Atherosclerosis of left coronary artery
1366501001,Atherosclerosis of proximal portion of anterior descending branch of left coronary artery
1366502008,Atherosclerosis of mid portion of circumflex branch of left coronary artery
1366503003,Atherosclerosis of mid portion of anterior descending branch of left coronary artery
1366504009,Atherosclerosis of proximal portion of right coronary artery
1366505005,Atherosclerosis of mid portion of right coronary artery
1366506006,Atherosclerosis of distal portion of right coronary artery
139011000119104,Coronary arteriosclerosis following coronary artery bypass graft
139971000119106,Thrombosis of coronary artery bypass graft
155303000,Ischaemic heart disease
155305007,Acute/subacute ischaemic heart disease NOS
155315001,Heart disease: [arteriosclerotic] or [chronic ischaemic NOS]
155318004,Chronic ischaemic heart disease NOS
155322009,Ischaemic heart disease NOS
15712841000119100,Acute ST segment elevation myocardial infarction of posterolateral wall
15712881000119105,Acute ST segment elevation myocardial infarction of anterolateral wall
15712921000119103,Acute ST segment elevation myocardial infarction of lateral wall
15712961000119108,Acute ST segment elevation myocardial infarction of anteroseptal wall
15713001000119100,Acute ST segment elevation myocardial infarction of atrium
15713041000119103,Acute ST segment elevation myocardial infarction of posterior wall
15713081000119108,Acute ST segment elevation myocardial infarction due to left coronary artery occlusion
15713121000119105,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion
15713161000119100,Acute ST segment elevation myocardial infarction of septum
15713201000119105,Acute ST segment elevation myocardial infarction of posterobasal wall
157885051000119102,Refractory angina due to arteriosclerosis of autologous vein coronary artery bypass graft
15960061000119102,Unstable angina co-occurrent and due to coronary arteriosclerosis
15960101000119104,Angina due to coronary arteriosclerosis in artery of transplanted heart
15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis
15960181000119107,Angina pectoris due to arteriosclerosis of nonautologous biological coronary artery bypass graft
15960341000119104,Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart
15960381000119109,Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft
15960461000119105,Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft
15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft
15960581000119102,Angina co-occurrent and due to arteriosclerosis of autologous vein coronary artery bypass graft
15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft
15960701000119100,Angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart
15960741000119103,Preinfarction syndrome due to arteriosclerosis of nonautologous biological coronary artery bypass graft
15960861000119108,Preinfarction syndrome due to coronary arteriosclerosis in artery of transplanted heart
15990001,Acute myocardial infarction of posterolateral wall
16754391000119100,Stable angina due to coronary arteriosclerosis
16891151000119103,Coronary artery disease due to type 2 diabetes mellitus
16891191000119108,Coronary artery disease due to type 1 diabetes mellitus
17531000119105,Acute myocardial infarction due to left coronary artery occlusion
1755008,Old myocardial infarction
19057007,Status anginosus
194795001,Ischaemic heart disease (& [arteriosclerotic])
194802003,True posterior myocardial infarction
194809007,Acute atrial infarction
194812005,Other acute and subacute ischemic heart disease
194821006,Coronary thrombosis not resulting in myocardial infarction
194822004,Other acute and subacute ischaemic heart disease
194823009,Acute coronary insufficiency
194826001,Other acute and subacute ischemic heart disease NOS
194828000,Angina
194840000,Other chronic ischemic heart disease
194842008,Single coronary vessel disease
194843003,Double coronary vessel disease
194851000,Other specified chronic ischemic heart disease
194853002,Other specified chronic ischemic heart disease NOS
194854008,Other chronic ischemic heart disease NOS
194856005,Subsequent myocardial infarction
194857001,Subsequent myocardial infarction of anterior wall
194858006,Subsequent myocardial infarction of inferior wall
194877008,Other specified ischemic heart disease
194878003,Ischemic heart disease NOS
195540001,Ischaemic heart disease
195543004,[X]Other forms of acute ischemic heart disease
195544005,[X]Other forms of chronic ischemic heart disease
22298006,Myocardial infarction
23311000119105,Acute myocardial infarction due to right coronary artery occlusion
233817007,Triple vessel disease of the heart
233819005,Stable angina
233821000,New onset angina
233825009,Acute Q wave infarction - anteroseptal
233826005,Acute non-Q wave infarction - anteroseptal
233827001,Acute Q wave infarction - anterolateral
233828006,Acute non-Q wave infarction - anterolateral
233829003,Acute Q wave infarction - inferior
233830008,Acute non-Q wave infarction - inferior
233831007,Acute Q wave infarction - inferolateral
233832000,Acute non-Q wave infarction - inferolateral
233833005,Acute Q wave infarction - lateral
233834004,Acute non-Q wave infarction - lateral
233835003,Acute widespread myocardial infarction
233836002,Acute Q wave infarction - widespread
233837006,Acute non-Q wave infarction - widespread
233838001,Acute posterior myocardial infarction
233839009,Old anterior myocardial infarction
233840006,Old inferior myocardial infarction
233841005,Old lateral myocardial infarction
233842003,Old posterior myocardial infarction
233843008,Silent myocardial infarction
233844002,Accelerated coronary artery disease in transplanted heart
233970002,Stenosis of coronary artery
251024009,Coronary graft stenosis
251030009,Restenosis of coronary artery stent
25106000,Impending infarction
2610009,Ischemic heart disease
266289009,Acute/subacute ischemic heart disease NOS
266290000,Heart disease: [arteriosclerotic] or [chronic ischaemic NOS]
266291001,Chronic ischemic heart disease NOS
26900001,Coronary ostium stenosis
271430002,Ischaemic heart disease
28248000,Left anterior descending coronary artery thrombosis
285141000119106,Arteriosclerosis of autologous arterial coronary artery bypass graft
285151000119108,Arteriosclerosis of autologous coronary artery bypass graft
285981000119103,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery
292696521000119104,Refractory angina due to coronary arteriosclerosis in artery of transplanted heart
300995000,Exercise-induced angina
304914007,Acute Q wave myocardial infarction
306847001,Occlusion of arterial bypass graft
307140009,Acute non-Q wave infarction
314116003,Post infarct angina
314207007,Non-Q wave myocardial infarction
315025001,Refractory angina
315348000,Asymptomatic coronary heart disease
